CD_CNES,DS_ESPECIALIDADE,TIPO,DS_DADO,NM_REGIAO_SAUDE,ANO,QTD_PROD,QTD_META,PORTE_HOSP,cluster,cluster2
2252228,Traumato/Ortopedia,SIH,CIRURGIA,29 - Vales e Montanhas,2024,339,269,Hospital Geral I,2,0
2257548,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2022,222,360,Hospital Geral III,2,0
2257548,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2023,412,360,Hospital Geral III,2,0
2259907,Cirurgia Geral,SIH,CIRURGIA,11 - Sete Povos das Missões,2023,419,360,Hospital Geral III,2,0
2259907,Cirurgia Geral,SIH,CIRURGIA,11 - Sete Povos das Missões,2024,226,360,Hospital Geral III,2,0
2262568,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,206,308,Hospital Geral III,2,0
2262568,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,99,308,Hospital Geral III,2,0
2252244,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2022,365,360,Hospital Geral II,2,0
2252244,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2023,363,360,Hospital Geral II,2,0
2252244,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2024,181,360,Hospital Geral II,2,0
2257548,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2024,183,360,Hospital Geral III,2,0
2259907,Traumato/Ortopedia,SIH,CIRURGIA,11 - Sete Povos das Missões,2022,225,225,Hospital Geral III,2,0
2262568,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,232,232,Hospital Geral III,2,0
2262568,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,329,232,Hospital Geral III,2,0
2262568,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,222,232,Hospital Geral III,2,0
2259907,Traumato/Ortopedia,SIH,CIRURGIA,11 - Sete Povos das Missões,2023,232,225,Hospital Geral III,2,0
2259907,Traumato/Ortopedia,SIH,CIRURGIA,11 - Sete Povos das Missões,2024,380,225,Hospital Geral III,2,0
2260050,Urologia,SIH,CIRURGIA,17 - Planalto,2022,81,81,Hospital Geral I,2,0
2260050,Urologia,SIH,CIRURGIA,17 - Planalto,2023,131,81,Hospital Geral I,2,0
2252244,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2022,701,701,Hospital Geral II,1,1
2252244,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2023,659,701,Hospital Geral II,1,1
2252244,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2024,473,701,Hospital Geral II,1,1
2257548,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2022,366,366,Hospital Geral III,2,0
2257548,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2023,365,366,Hospital Geral III,2,0
2260050,Urologia,SIH,CIRURGIA,17 - Planalto,2024,67,81,Hospital Geral I,2,0
2263858,Traumato/Ortopedia,SIH,CIRURGIA,12 - Portal das Missões,2022,185,185,Hospital Geral III,2,0
2263858,Traumato/Ortopedia,SIH,CIRURGIA,12 - Portal das Missões,2023,236,185,Hospital Geral III,2,0
2263858,Traumato/Ortopedia,SIH,CIRURGIA,12 - Portal das Missões,2024,365,185,Hospital Geral III,2,0
2252260,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2022,321,360,Hospital Geral II,2,0
2252260,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2023,276,360,Hospital Geral II,2,0
2252260,Cirurgia Geral,SIH,CIRURGIA,30 - Vale da Luz,2024,224,360,Hospital Geral II,2,0
2257548,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2024,233,366,Hospital Geral III,2,0
2257556,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2022,202,360,Hospital Geral III,2,0
2257556,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2023,279,360,Hospital Geral III,2,0
2261030,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2022,37,360,Hospital Geral II,2,0
2261030,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2023,143,360,Hospital Geral II,2,0
2261030,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2024,205,360,Hospital Geral II,2,0
2266474,Cirurgia Geral,SIH,CIRURGIA,27 - Jacuí Centro,2022,414,360,Hospital Geral III,2,0
2266474,Cirurgia Geral,SIH,CIRURGIA,27 - Jacuí Centro,2023,537,360,Hospital Geral III,2,0
2266474,Cirurgia Geral,SIH,CIRURGIA,27 - Jacuí Centro,2024,348,360,Hospital Geral III,2,0
2252260,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2022,355,355,Hospital Geral II,2,0
2252260,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2023,663,355,Hospital Geral II,2,0
2252260,Traumato/Ortopedia,SIH,CIRURGIA,30 - Vale da Luz,2024,529,355,Hospital Geral II,2,0
2257556,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2024,133,360,Hospital Geral III,2,0
2257556,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2022,309,309,Hospital Geral III,2,0
2261057,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2022,720,720,Hospital Geral III,1,1
2261057,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2023,563,720,Hospital Geral III,1,1
2261057,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2024,430,720,Hospital Geral III,1,1
2261057,Urologia,SIH,CIRURGIA,13 - Diversidade,2022,171,171,Hospital Geral III,2,0
2253046,Cirurgia Geral,SIH,CIRURGIA,21 - Sul,2022,273,360,Hospital Geral III,2,0
2257556,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2023,164,309,Hospital Geral III,2,0
2257556,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2024,252,309,Hospital Geral III,2,0
2261057,Urologia,SIH,CIRURGIA,13 - Diversidade,2023,174,171,Hospital Geral III,2,0
2261057,Urologia,SIH,CIRURGIA,13 - Diversidade,2024,73,171,Hospital Geral III,2,0
2261065,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2022,174,360,Hospital Geral II,2,0
2266474,Traumato/Ortopedia,SIH,CIRURGIA,27 - Jacuí Centro,2022,846,846,Hospital Geral III,1,1
2266474,Traumato/Ortopedia,SIH,CIRURGIA,27 - Jacuí Centro,2023,950,846,Hospital Geral III,1,1
2266474,Traumato/Ortopedia,SIH,CIRURGIA,27 - Jacuí Centro,2024,720,846,Hospital Geral III,1,1
2253046,Cirurgia Geral,SIH,CIRURGIA,21 - Sul,2023,359,360,Hospital Geral III,2,0
2253046,Cirurgia Geral,SIH,CIRURGIA,21 - Sul,2024,198,360,Hospital Geral III,2,0
2253054,Traumato/Ortopedia,SIH,CIRURGIA,21 - Sul,2022,1356,1356,Hospital Geral III,1,1
2257564,Cirurgia Geral,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2022,371,360,Hospital Geral I,2,0
2257564,Cirurgia Geral,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2023,607,360,Hospital Geral I,2,0
2257564,Cirurgia Geral,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2024,119,360,Hospital Geral I,2,0
2257564,Traumato/Ortopedia,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2022,38,38,Hospital Geral I,2,0
2257564,Traumato/Ortopedia,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2023,404,38,Hospital Geral I,2,0
2257564,Traumato/Ortopedia,SIH,CIRURGIA,06 - Vale do Paranhana e Costa Serra,2024,151,38,Hospital Geral I,2,0
2261065,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2023,317,360,Hospital Geral II,2,0
2261065,Cirurgia Geral,SIH,CIRURGIA,13 - Diversidade,2024,190,360,Hospital Geral II,2,0
2693801,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,300,360,Hospital Geral III,2,0
2693801,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,565,360,Hospital Geral III,2,0
2693801,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,516,360,Hospital Geral III,2,0
2253054,Traumato/Ortopedia,SIH,CIRURGIA,21 - Sul,2023,1207,1356,Hospital Geral III,1,1
2253054,Traumato/Ortopedia,SIH,CIRURGIA,21 - Sul,2024,875,1356,Hospital Geral III,1,1
2254611,Cirurgia Geral,SIH,CIRURGIA,14 - Fronteira Noroeste,2022,566,360,Hospital Geral III,2,0
2261987,Cirurgia Geral,SIH,CIRURGIA,22 - Pampa,2022,44,360,Hospital Geral III,2,0
2261987,Cirurgia Geral,SIH,CIRURGIA,22 - Pampa,2023,149,360,Hospital Geral III,2,0
2707918,Cirurgia Geral,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2022,856,360,Hospital Geral III,2,0
2707918,Cirurgia Geral,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2023,644,360,Hospital Geral III,2,0
2707918,Cirurgia Geral,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2024,343,360,Hospital Geral III,2,0
2254611,Cirurgia Geral,SIH,CIRURGIA,14 - Fronteira Noroeste,2023,470,360,Hospital Geral III,2,0
2254611,Cirurgia Geral,SIH,CIRURGIA,14 - Fronteira Noroeste,2024,327,360,Hospital Geral III,2,0
2257645,Urologia,SIH,CIRURGIA,25 - Vinhedos e Basalto,2022,137,137,Hospital Geral II,2,0
2257645,Urologia,SIH,CIRURGIA,25 - Vinhedos e Basalto,2023,238,137,Hospital Geral II,2,0
2257645,Urologia,SIH,CIRURGIA,25 - Vinhedos e Basalto,2024,151,137,Hospital Geral II,2,0
2261987,Cirurgia Geral,SIH,CIRURGIA,22 - Pampa,2024,313,360,Hospital Geral III,2,0
2257815,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2022,77,360,Hospital Geral II,2,0
2257815,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2023,558,360,Hospital Geral II,2,0
2257815,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2024,353,360,Hospital Geral II,2,0
2261987,Traumato/Ortopedia,SIH,CIRURGIA,22 - Pampa,2022,260,260,Hospital Geral III,2,0
2261987,Traumato/Ortopedia,SIH,CIRURGIA,22 - Pampa,2023,499,260,Hospital Geral III,2,0
2261987,Traumato/Ortopedia,SIH,CIRURGIA,22 - Pampa,2024,338,260,Hospital Geral III,2,0
2254611,Traumato/Ortopedia,SIH,CIRURGIA,14 - Fronteira Noroeste,2022,1207,1207,Hospital Geral III,1,1
2254611,Traumato/Ortopedia,SIH,CIRURGIA,14 - Fronteira Noroeste,2023,1337,1207,Hospital Geral III,1,1
2254611,Traumato/Ortopedia,SIH,CIRURGIA,14 - Fronteira Noroeste,2024,985,1207,Hospital Geral III,1,1
2257815,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2022,172,172,Hospital Geral II,2,0
2257815,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2023,270,172,Hospital Geral II,2,0
2262274,Cirurgia Geral,SIH,CIRURGIA,17 - Planalto,2022,74,360,Hospital Geral II,2,0
2262274,Cirurgia Geral,SIH,CIRURGIA,17 - Planalto,2023,162,360,Hospital Geral II,2,0
2262274,Cirurgia Geral,SIH,CIRURGIA,17 - Planalto,2024,99,360,Hospital Geral II,2,0
2254611,Urologia,SIH,CIRURGIA,14 - Fronteira Noroeste,2022,291,291,Hospital Geral III,2,0
2254611,Urologia,SIH,CIRURGIA,14 - Fronteira Noroeste,2023,468,291,Hospital Geral III,2,0
2254611,Urologia,SIH,CIRURGIA,14 - Fronteira Noroeste,2024,250,291,Hospital Geral III,2,0
2257815,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2024,206,172,Hospital Geral II,2,0
2257815,Urologia,SIH,CIRURGIA,05 - Bons Ventos,2022,20,20,Hospital Geral II,2,0
2257815,Urologia,SIH,CIRURGIA,05 - Bons Ventos,2023,308,20,Hospital Geral II,2,0
2257815,Urologia,SIH,CIRURGIA,05 - Bons Ventos,2024,184,20,Hospital Geral II,2,0
2262274,Traumato/Ortopedia,SIH,CIRURGIA,17 - Planalto,2022,161,161,Hospital Geral II,2,0
2262274,Traumato/Ortopedia,SIH,CIRURGIA,17 - Planalto,2023,139,161,Hospital Geral II,2,0
2262274,Traumato/Ortopedia,SIH,CIRURGIA,17 - Planalto,2024,71,161,Hospital Geral II,2,0
2254964,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2022,194,360,Hospital Geral III,2,0
2254964,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2023,140,360,Hospital Geral III,2,0
2254964,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2024,71,360,Hospital Geral III,2,0
2259893,Cirurgia Geral,SIH,CIRURGIA,11 - Sete Povos das Missões,2022,198,360,Hospital Geral III,2,0
2259893,Cirurgia Geral,SIH,CIRURGIA,11 - Sete Povos das Missões,2023,213,360,Hospital Geral III,2,0
2259893,Cirurgia Geral,SIH,CIRURGIA,11 - Sete Povos das Missões,2024,187,360,Hospital Geral III,2,0
2254964,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2022,1069,1069,Hospital Geral III,1,1
2254964,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2023,1157,1069,Hospital Geral III,1,1
2259893,Traumato/Ortopedia,SIH,CIRURGIA,11 - Sete Povos das Missões,2022,408,408,Hospital Geral III,2,0
2262568,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,361,360,Hospital Geral III,2,0
2262568,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,340,360,Hospital Geral III,2,0
2252198,Urologia,SIH,CIRURGIA,29 - Vales e Montanhas,2022,302,302,Hospital Geral II,2,0
2252198,Urologia,SIH,CIRURGIA,29 - Vales e Montanhas,2023,380,302,Hospital Geral II,2,0
2252198,Urologia,SIH,CIRURGIA,29 - Vales e Montanhas,2024,204,302,Hospital Geral II,2,0
2254964,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2024,749,1069,Hospital Geral III,1,1
5384117,Traumato/Ortopedia,SIH,CIRURGIA,15 - Caminho das Águas,2023,1186,1136,Hospital Geral III,1,1
5384117,Traumato/Ortopedia,SIH,CIRURGIA,15 - Caminho das Águas,2024,895,1136,Hospital Geral III,1,1
5384117,Urologia,SIH,CIRURGIA,15 - Caminho das Águas,2022,217,217,Hospital Geral III,2,0
5384117,Urologia,SIH,CIRURGIA,15 - Caminho das Águas,2023,205,217,Hospital Geral III,2,0
7513151,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,1544,360,Hospital Geral III,2,0
7513151,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,1313,360,Hospital Geral III,2,0
7513151,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,862,360,Hospital Geral III,2,0
7513151,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,25,25,Hospital Geral III,2,0
2707950,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2022,190,360,Hospital Geral II,2,0
2707950,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2023,361,360,Hospital Geral II,2,0
2707950,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2024,219,360,Hospital Geral II,2,0
5384117,Urologia,SIH,CIRURGIA,15 - Caminho das Águas,2024,153,217,Hospital Geral III,2,0
7513151,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,32,25,Hospital Geral III,2,0
7513151,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,101,25,Hospital Geral III,2,0
7513151,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,361,361,Hospital Geral III,2,0
2707950,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2022,281,281,Hospital Geral II,2,0
2707950,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2023,365,281,Hospital Geral II,2,0
2707950,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2024,223,281,Hospital Geral II,2,0
3508528,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2022,764,764,Hospital Geral III,1,1
3508528,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2023,299,764,Hospital Geral III,1,1
7513151,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,443,361,Hospital Geral III,2,0
7513151,Urologia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,245,361,Hospital Geral III,2,0
2707950,Urologia,SIH,CIRURGIA,04 - Belas Praias,2022,328,328,Hospital Geral II,2,0
2707950,Urologia,SIH,CIRURGIA,04 - Belas Praias,2023,439,328,Hospital Geral II,2,0
2707950,Urologia,SIH,CIRURGIA,04 - Belas Praias,2024,181,328,Hospital Geral II,2,0
3508528,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2024,320,764,Hospital Geral III,1,1
3626245,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2022,1931,1931,Hospital Geral III,0,1
3626245,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2023,2019,1931,Hospital Geral III,0,1
2707969,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2022,715,360,Hospital Geral II,2,0
2707969,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2023,473,360,Hospital Geral II,2,0
2707969,Cirurgia Geral,SIH,CIRURGIA,04 - Belas Praias,2024,138,360,Hospital Geral II,2,0
3626245,Traumato/Ortopedia,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2024,722,1931,Hospital Geral III,0,1
5223962,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,54,360,Hospital Geral III,2,0
5223962,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,17,360,Hospital Geral III,2,0
5223962,Cirurgia Geral,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,20,360,Hospital Geral III,2,0
5223962,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,543,543,Hospital Geral III,2,0
5223962,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,147,543,Hospital Geral III,2,0
5223962,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,7,543,Hospital Geral III,2,0
5922216,Traumato/Ortopedia,SIH,CIRURGIA,01 - Verdes Campos,2022,551,551,Hospital Geral III,2,0
2707969,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2022,1160,1160,Hospital Geral II,1,1
2707969,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2023,953,1160,Hospital Geral II,1,1
2707969,Traumato/Ortopedia,SIH,CIRURGIA,04 - Belas Praias,2024,475,1160,Hospital Geral II,1,1
5384117,Cirurgia Geral,SIH,CIRURGIA,15 - Caminho das Águas,2022,883,360,Hospital Geral III,2,0
5384117,Cirurgia Geral,SIH,CIRURGIA,15 - Caminho das Águas,2023,776,360,Hospital Geral III,2,0
5922216,Traumato/Ortopedia,SIH,CIRURGIA,01 - Verdes Campos,2023,452,551,Hospital Geral III,2,0
5922216,Traumato/Ortopedia,SIH,CIRURGIA,01 - Verdes Campos,2024,398,551,Hospital Geral III,2,0
5922216,Urologia,SIH,CIRURGIA,01 - Verdes Campos,2022,295,295,Hospital Geral III,2,0
2708000,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2022,276,276,Hospital Geral I,2,0
2708000,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2023,338,276,Hospital Geral I,2,0
2708000,Traumato/Ortopedia,SIH,CIRURGIA,13 - Diversidade,2024,214,276,Hospital Geral I,2,0
5384117,Cirurgia Geral,SIH,CIRURGIA,15 - Caminho das Águas,2024,398,360,Hospital Geral III,2,0
5922216,Urologia,SIH,CIRURGIA,01 - Verdes Campos,2023,95,295,Hospital Geral III,2,0
5922216,Urologia,SIH,CIRURGIA,01 - Verdes Campos,2024,113,295,Hospital Geral III,2,0
6424236,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2022,223,360,Hospital Geral III,2,0
6424236,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2023,311,360,Hospital Geral III,2,0
6424236,Cirurgia Geral,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2024,129,360,Hospital Geral III,2,0
2778718,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,526,526,Hospital Geral III,2,0
2778718,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,682,526,Hospital Geral III,2,0
2778718,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,440,526,Hospital Geral III,2,0
2792974,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2022,60,360,Hospital Geral III,2,0
2792974,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2023,89,360,Hospital Geral III,2,0
2792974,Cirurgia Geral,SIH,CIRURGIA,28 - Vale do Rio Pardo,2024,160,360,Hospital Geral III,2,0
6424236,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2022,517,517,Hospital Geral III,2,0
6424236,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2023,525,517,Hospital Geral III,2,0
6424236,Traumato/Ortopedia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2024,350,517,Hospital Geral III,2,0
2792974,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2022,523,523,Hospital Geral III,2,0
2792974,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2023,671,523,Hospital Geral III,2,0
2792974,Traumato/Ortopedia,SIH,CIRURGIA,28 - Vale do Rio Pardo,2024,437,523,Hospital Geral III,2,0
2793008,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2022,70,360,Hospital Geral III,2,0
6424236,Urologia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2022,188,188,Hospital Geral III,2,0
6424236,Urologia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2023,257,188,Hospital Geral III,2,0
2793008,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2023,78,360,Hospital Geral III,2,0
2793008,Cirurgia Geral,SIH,CIRURGIA,05 - Bons Ventos,2024,69,360,Hospital Geral III,2,0
6424236,Urologia,SIH,CIRURGIA,09 - Carbonífera/Costa Doce,2024,187,188,Hospital Geral III,2,0
6844138,Cirurgia Geral,SIH,CIRURGIA,07 - Vale dos Sinos,2022,284,360,Hospital Geral II,2,0
6844138,Cirurgia Geral,SIH,CIRURGIA,07 - Vale dos Sinos,2023,322,360,Hospital Geral II,2,0
2707918,Traumato/Ortopedia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2022,1860,1860,Hospital Geral III,1,1
2707918,Traumato/Ortopedia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2023,1455,1860,Hospital Geral III,1,1
2707918,Traumato/Ortopedia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2024,679,1860,Hospital Geral III,1,1
2793008,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2022,772,772,Hospital Geral III,1,1
2793008,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2023,944,772,Hospital Geral III,1,1
2793008,Traumato/Ortopedia,SIH,CIRURGIA,05 - Bons Ventos,2024,439,772,Hospital Geral III,1,1
6844138,Cirurgia Geral,SIH,CIRURGIA,07 - Vale dos Sinos,2024,205,360,Hospital Geral II,2,0
7092571,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2022,3366,3366,Hospital Geral III,0,1
3508528,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2022,619,360,Hospital Geral III,2,0
5384117,Traumato/Ortopedia,SIH,CIRURGIA,15 - Caminho das Águas,2022,1136,1136,Hospital Geral III,1,1
7092571,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2023,3537,3366,Hospital Geral III,0,1
7092571,Traumato/Ortopedia,SIH,CIRURGIA,10 - Capital e Vale do Gravataí,2024,2389,3366,Hospital Geral III,0,1
2707918,Urologia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2022,380,380,Hospital Geral III,2,0
2707918,Urologia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2023,482,380,Hospital Geral III,2,0
2707918,Urologia,SIH,CIRURGIA,16 - Alto Uruguai Gaúcho,2024,324,380,Hospital Geral III,2,0
3508528,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2023,358,360,Hospital Geral III,2,0
3508528,Cirurgia Geral,SIH,CIRURGIA,08 - Vale do Caí e Metropolitana,2024,478,360,Hospital Geral III,2,0
